id,operating_profit,cost_of_goods_sold,total_salary,operating_expenses,rent_expense,other_expenses,operating_profit_ratio,cogs_ratio,salary_ratio,rent_ratio,operating_expense_ratio,cash_payment_ratio_detail,card_payment_ratio_detail,other_payment_ratio,weighted_avg_cash_period,cashflow_cv,avg_account_balance,min_balance_maintenance_ratio,excessive_withdrawal_frequency,rent_payment_compliance_rate,utility_payment_compliance_rate,salary_payment_regularity,tax_payment_integrity,created_at
358,4789802.29,4559135.86,694778.40,7938538.00,843460.98,6400298.62,34.47,32.81,5.00,6.07,57.13,49.96,49.29,0.75,1.27,0.4030,24649381.00,82.32,3.4,76.09,100.00,100.00,83.77,2025-09-10 19:52:45
359,1855500.00,2183000.00,296500.00,2189500.00,723000.00,1170000.00,37.11,43.66,5.93,14.46,43.79,49.83,51.24,-1.07,1.23,0.3119,6472670.00,34.59,0.0,52.80,15.00,88.46,81.84,2025-09-10 19:52:45
360,2890060.08,5542923.00,1239043.03,9883214.80,1385730.75,7258441.02,27.78,53.28,11.91,13.32,95.00,55.28,35.88,8.84,1.34,0.7578,6658518.00,90.00,4.6,78.24,32.91,42.69,77.82,2025-09-10 19:52:45
361,1874500.00,1683000.00,805500.00,4712000.00,395000.00,3511500.00,37.49,33.66,16.11,7.90,94.24,30.91,35.41,33.68,2.57,0.4606,8960810.00,44.07,6.6,93.09,79.42,100.00,90.50,2025-09-10 19:52:45
362,431000.00,1901000.00,1513500.00,4517500.00,399500.00,2604500.00,8.62,38.02,30.27,7.99,90.35,55.05,45.08,-0.13,1.12,0.7204,1000000.00,60.65,0.0,89.28,88.81,68.72,75.44,2025-09-10 19:52:45
363,391332.20,3961834.24,404268.80,7595402.21,1307405.30,5883728.11,4.84,49.00,5.00,16.17,93.94,61.18,38.12,0.70,0.99,0.6684,8133082.00,94.35,0.0,90.22,100.00,60.08,99.31,2025-09-10 19:52:45
364,3142413.37,4730315.28,2286319.05,8811371.60,950700.62,5574351.93,33.88,51.00,24.65,10.25,95.00,52.08,47.23,0.69,1.22,0.5652,11646846.00,61.41,4.4,64.69,90.19,85.20,92.25,2025-09-10 19:52:45
365,890078.49,2121323.89,2635312.88,8506786.40,1706729.99,4164743.53,9.94,23.69,29.43,19.06,95.00,51.02,52.24,-3.26,1.14,1.0955,9011249.00,49.37,2.0,93.28,79.68,47.60,62.51,2025-09-10 19:52:45
366,714000.00,1743500.00,909000.00,2347500.00,853000.00,585500.00,14.28,34.87,18.18,17.06,46.95,54.24,45.07,0.69,1.16,0.7770,7244900.00,91.62,4.9,92.34,67.78,75.45,64.11,2025-09-10 19:52:45
367,6091453.75,8985335.12,3093729.65,12937236.77,1737896.26,8105610.86,31.09,45.86,15.79,8.87,66.03,58.41,40.66,0.93,1.06,0.1000,3213306.00,61.31,4.0,90.14,100.00,56.71,72.72,2025-09-10 19:52:45
368,-213885.56,1722680.65,322116.80,5170618.87,526983.08,4321518.99,-3.32,26.74,5.00,8.18,80.26,51.12,42.33,6.55,1.39,0.4617,15423467.00,65.52,0.0,100.00,64.70,100.00,84.01,2025-09-10 19:52:45
369,1058877.60,11405395.24,3629062.32,7341551.36,782927.68,2929561.36,6.60,71.09,22.62,4.88,45.76,51.51,43.80,4.69,1.33,0.9902,14815920.00,94.74,4.1,64.25,65.85,75.52,65.92,2025-09-10 19:52:45
370,5378351.87,8216864.09,5257086.31,21333754.80,1491117.18,14585551.31,23.95,36.59,23.41,6.64,95.00,48.26,36.56,15.18,1.67,0.8883,15358778.00,84.09,4.5,64.00,82.88,84.85,52.65,2025-09-10 19:52:45
371,-511699.98,3195004.72,2490550.56,8044367.36,710001.05,4843815.75,-3.69,23.04,17.96,5.12,58.01,56.28,44.50,-0.78,1.07,0.1466,9441726.00,65.72,0.0,65.86,98.83,88.98,60.19,2025-09-10 19:52:45
372,3882870.86,6668125.72,5715846.22,10915422.45,1540133.14,3659443.09,17.90,30.74,26.35,7.10,50.32,55.34,48.31,-3.65,1.03,0.1475,14092332.00,95.00,0.0,78.49,63.31,61.04,60.68,2025-09-10 19:52:45
373,4122893.25,2869097.60,3901972.74,13628213.60,1819007.88,7907232.98,28.74,20.00,27.20,12.68,95.00,51.09,48.98,-0.07,1.22,0.3478,16588646.00,70.12,0.8,81.64,96.19,74.72,100.00,2025-09-10 19:52:45
374,2246779.94,2003668.20,2460504.55,7791152.48,686590.30,4644057.63,25.23,22.50,27.63,7.71,87.49,55.43,44.86,-0.29,1.11,0.2351,10147404.00,76.41,3.2,93.92,65.34,45.44,100.00,2025-09-10 19:52:45
375,2511778.26,4844316.80,3097940.59,14164782.32,3420087.66,7646754.07,10.37,20.00,12.79,14.12,58.48,39.95,48.46,11.59,1.79,0.5516,12913983.00,47.33,0.4,74.73,100.00,55.03,58.02,2025-09-10 19:52:45
376,2416675.14,2954830.77,1715885.03,7103837.12,1018749.63,4369202.46,26.45,32.34,18.78,11.15,77.75,57.04,42.59,0.37,1.08,0.2251,5027516.00,52.18,5.2,85.08,24.18,83.16,85.76,2025-09-10 19:52:45
377,6234344.22,6835753.78,2060682.58,9554165.20,1300372.17,6193110.45,61.99,67.97,20.49,12.93,95.00,56.78,42.80,0.42,1.09,0.2535,6534392.00,23.96,1.8,76.67,98.70,76.20,84.96,2025-09-10 19:52:45
378,388000.00,1000000.00,767500.00,3605500.00,1038000.00,1800000.00,7.76,20.00,15.35,20.76,72.11,41.54,45.89,12.57,1.78,0.2230,10858290.00,51.10,0.0,23.47,94.24,87.91,69.31,2025-09-10 19:52:45
379,1687267.69,2286114.72,1536297.85,3697323.27,667861.82,1493163.60,23.47,31.80,21.37,9.29,51.43,53.17,46.67,0.16,1.17,0.1000,6043950.00,55.45,0.0,85.13,78.38,83.32,83.34,2025-09-10 19:52:45
380,230284.39,1930885.64,332289.55,3448598.85,103035.52,3013273.78,4.47,37.48,6.45,2.00,66.94,47.22,43.81,8.97,1.54,0.7032,1000000.00,87.50,4.0,84.51,28.97,92.92,52.54,2025-09-10 19:52:45
381,-1918602.03,4664233.14,973802.59,8349390.40,1037082.18,6338505.63,-21.83,53.07,11.08,11.80,95.00,60.23,39.14,0.63,1.01,0.4923,5751454.00,86.93,4.6,98.00,61.61,65.55,96.56,2025-09-10 19:52:45
382,6161260.56,5011192.00,4244479.62,19345706.72,4314636.31,10786590.79,24.59,20.00,16.94,17.22,77.21,48.28,53.43,-1.71,1.25,0.6882,10491570.00,87.18,10.7,100.00,100.00,70.09,53.61,2025-09-10 19:52:45
383,5530903.20,6463485.32,1210203.77,6555270.44,2097459.91,3247606.76,48.81,57.04,10.68,18.51,57.85,47.91,43.50,8.59,1.52,0.6714,8771152.00,61.58,0.6,100.00,74.35,78.25,100.00,2025-09-10 19:52:45
384,1112932.53,7928224.73,3511983.52,13485789.60,1631070.76,8342735.32,7.84,55.85,24.74,11.49,95.00,54.92,40.00,5.08,1.25,1.0899,9367941.00,58.06,3.8,70.01,78.38,100.00,53.52,2025-09-10 19:52:45
385,784850.63,1510780.80,1666391.22,7176208.80,1099093.03,4410724.55,10.39,20.00,22.06,14.55,95.00,45.77,54.83,-0.60,1.34,0.1766,17049658.00,80.28,8.2,81.52,36.83,46.94,64.90,2025-09-10 19:52:45
386,6242600.77,7633509.65,3204716.12,16650168.57,475275.70,12970176.75,32.18,39.35,16.52,2.45,85.83,57.95,41.19,0.86,1.07,0.2959,11910016.00,10.51,1.5,60.55,59.60,69.19,54.75,2025-09-10 19:52:45
387,8568179.50,5496761.47,2274934.55,15837373.07,2044193.63,11518244.89,50.13,32.16,13.31,11.96,92.66,50.68,47.94,1.38,1.27,0.9879,13912710.00,86.29,0.9,81.44,100.00,100.00,79.81,2025-09-10 19:52:45
388,6937319.53,8159945.78,2874215.99,15262745.60,1563226.47,10825303.14,43.18,50.79,17.89,9.73,95.00,37.43,33.47,29.10,2.29,0.9172,13109491.00,10.00,4.2,73.29,100.00,89.93,78.35,2025-09-10 19:52:45
389,2783227.55,3842470.63,2864058.17,9255709.48,1771035.13,4620616.18,23.07,31.85,23.74,14.68,76.72,62.27,37.74,-0.01,0.94,0.5323,13550739.00,74.99,2.9,73.63,85.14,20.00,74.59,2025-09-10 19:52:45
390,1732000.00,1000000.00,250000.00,4750000.00,542500.00,3957500.00,34.64,20.00,5.00,10.85,95.00,43.17,30.14,26.69,2.09,0.7571,1000000.00,64.66,0.0,65.34,63.64,20.00,100.00,2025-09-10 19:52:45
391,3986196.71,8247232.28,5205406.69,19087868.85,1764754.79,12117707.37,19.29,39.91,25.19,8.54,92.37,60.12,39.88,0.00,1.00,0.3889,9599627.00,71.57,0.0,82.19,82.41,41.76,58.34,2025-09-10 19:52:45
392,2037663.82,7289284.18,2984623.36,6588117.15,1181779.18,2421714.61,18.57,66.43,27.20,10.77,60.04,51.12,39.26,9.62,1.46,0.1000,4747400.00,63.39,0.0,66.29,100.00,40.83,81.47,2025-09-10 19:52:45
393,1917668.45,5947153.25,1884699.94,6242038.27,1533951.60,2823386.73,20.94,64.94,20.58,16.75,68.16,55.43,44.67,-0.10,1.11,0.8622,9189655.00,17.98,2.1,74.33,77.76,79.54,100.00,2025-09-10 19:52:45
394,1181992.90,1758918.00,1621722.40,4774206.00,258812.22,2893671.38,23.52,35.00,32.27,5.15,95.00,45.16,48.20,6.64,1.54,0.7248,8428150.00,71.58,0.0,100.00,100.00,70.69,100.00,2025-09-10 19:52:45
395,964406.32,7223300.14,2504474.92,5873589.99,1044677.95,2324437.12,8.41,62.99,21.84,9.11,51.22,49.82,39.52,10.66,1.52,0.1000,6786672.00,42.94,0.0,80.38,42.06,100.00,100.00,2025-09-10 19:52:45
396,744842.08,1939581.60,338224.56,3532389.52,367077.84,2827087.12,13.94,36.30,6.33,6.87,66.11,52.65,43.14,4.21,1.29,0.8306,3359640.00,95.00,4.1,100.00,59.28,53.00,64.16,2025-09-10 19:52:45
397,2095151.09,4150079.06,2134191.17,10295934.46,1296603.95,6865139.34,17.71,35.08,18.04,10.96,87.03,47.09,33.23,19.68,1.81,0.2444,4442296.00,76.38,3.7,87.17,100.00,32.21,89.08,2025-09-10 19:52:45
398,2376751.76,15483724.80,3259324.07,15081147.96,1892885.36,9928938.53,12.28,80.00,16.84,9.78,77.92,57.54,43.05,-0.59,1.05,0.5548,22531932.00,95.00,5.7,57.51,100.00,46.12,100.00,2025-09-10 19:52:45
399,7608901.92,9490714.20,5472636.72,18039572.80,379780.48,12187155.60,40.07,49.98,28.82,2.00,95.00,53.01,48.90,-1.91,1.13,0.8183,6034023.00,95.00,6.6,75.09,17.39,65.39,70.70,2025-09-10 19:52:45
400,3826004.41,6271394.28,3617966.61,13531913.78,1443025.89,8470921.28,20.23,33.16,19.13,7.63,71.55,57.40,42.26,0.34,1.07,0.4406,8790326.00,68.49,0.5,79.58,55.46,100.00,87.57,2025-09-10 19:52:45
401,10210534.81,11396256.42,3340569.32,19743514.42,791406.70,15611538.40,36.77,41.04,12.03,2.85,71.10,48.77,43.27,7.96,1.48,0.2084,32601037.00,82.82,1.8,74.14,92.74,95.37,75.05,2025-09-10 19:52:45
402,6547896.54,20423444.32,1722951.45,20372368.68,681008.48,17968408.75,19.23,59.98,5.06,2.00,59.83,51.69,36.68,11.63,1.50,0.2289,28484068.00,63.54,1.0,78.98,78.51,62.17,89.19,2025-09-10 19:52:45
403,4189606.56,9170672.26,2408022.43,8848641.31,2404818.14,4035800.74,26.15,57.24,15.03,15.01,55.23,46.95,46.69,6.36,1.49,0.6780,8174600.00,30.77,5.1,62.30,44.82,91.68,88.51,2025-09-10 19:52:45
404,503000.00,1000000.00,408500.00,3792000.00,484500.00,2899000.00,10.06,20.00,8.17,9.69,75.84,47.34,53.31,-0.65,1.30,0.7531,5279490.00,93.26,0.0,73.99,69.55,69.03,69.76,2025-09-10 19:52:45
405,2703101.31,1456804.80,364201.20,4234931.55,852230.81,3018499.54,37.11,20.00,5.00,11.70,58.14,54.73,42.51,2.76,1.20,0.2135,14427128.00,70.01,0.0,85.50,45.17,74.03,77.51,2025-09-10 19:52:45
406,1399000.00,2996500.00,526500.00,3661000.00,808500.00,2326000.00,27.98,59.93,10.53,16.17,73.22,48.31,37.62,14.07,1.64,0.3982,1000000.00,47.53,4.8,91.49,92.97,59.80,61.84,2025-09-10 19:52:45
407,-929522.76,6998542.02,3815481.34,6812390.91,1749327.31,1247582.26,-7.54,56.77,30.95,14.19,55.26,41.41,32.39,26.20,2.12,0.7087,7788186.00,95.00,4.7,95.33,79.76,100.00,92.63,2025-09-10 19:52:45
408,2312058.82,5521313.24,1204093.46,6764570.00,628036.92,4932439.62,32.47,77.54,16.91,8.82,95.00,45.34,56.55,-1.89,1.32,1.0020,10155360.00,61.60,0.0,60.53,95.50,76.56,83.38,2025-09-10 19:52:45
409,4209212.02,8561517.96,803898.40,10971605.36,1467918.48,8699788.48,26.18,53.25,5.00,9.13,68.24,52.83,50.62,-3.45,1.09,1.0178,9809011.00,38.02,2.1,100.00,83.64,66.93,65.68,2025-09-10 19:52:45
410,1529500.00,1252000.00,618000.00,3704500.00,100000.00,2986500.00,30.59,25.04,12.36,2.00,74.09,48.48,44.57,6.95,1.46,0.6559,3230800.00,74.78,6.9,100.00,99.73,56.71,50.87,2025-09-10 19:52:45
411,-1285644.90,7345585.72,3028296.39,15903159.60,1374367.79,11500495.42,-7.68,43.88,18.09,8.21,95.00,54.70,47.30,-2.00,1.08,0.9381,18997126.00,35.69,0.0,40.75,75.18,100.00,74.73,2025-09-10 19:52:45
412,913552.45,5235257.60,1461945.68,3311300.43,555591.71,1293763.04,13.96,80.00,22.34,8.49,50.60,41.65,38.31,20.04,1.96,0.5895,2336734.00,30.29,10.1,82.64,63.14,55.71,52.56,2025-09-10 19:52:45
413,5515141.50,4659993.74,1500118.49,3372458.89,1013181.63,859158.77,68.75,58.09,18.70,12.63,42.04,48.23,37.99,13.78,1.64,0.1802,2597923.00,91.91,2.5,78.03,100.00,54.47,100.00,2025-09-10 19:52:45
414,1304500.00,2199000.00,1013500.00,2304500.00,853500.00,437500.00,26.09,43.98,20.27,17.07,46.09,51.87,48.80,-0.67,1.19,0.4735,4976330.00,91.39,3.3,100.00,90.46,92.00,49.20,2025-09-10 19:52:45
415,3192621.26,6983656.85,3936595.82,15364692.00,1821120.34,9606975.84,19.74,43.18,24.34,11.26,95.00,37.67,45.86,16.47,1.97,0.7192,6150210.00,73.07,3.4,79.39,76.93,89.77,82.07,2025-09-10 19:52:45
416,442500.00,2778000.00,946500.00,4663000.00,588000.00,3128500.00,8.85,55.56,18.93,11.76,93.26,44.31,55.81,-0.12,1.39,0.9020,3231300.00,87.81,1.7,82.62,64.57,65.34,77.17,2025-09-10 19:52:45
417,2204739.19,4152051.20,884386.91,3955347.77,250680.09,2820280.77,42.48,80.00,17.04,4.83,76.21,60.49,36.31,3.20,1.07,0.7847,10920418.00,47.24,2.5,37.55,70.39,80.40,71.28,2025-09-10 19:52:45
418,3313492.96,3914023.91,1866086.49,10044091.60,1263441.00,6914564.11,31.34,37.02,17.65,11.95,95.00,46.17,44.93,8.90,1.57,0.4818,3251541.00,95.00,5.0,74.82,74.97,93.08,73.02,2025-09-10 19:52:45
419,2669500.00,2433000.00,1441500.00,4245500.00,100000.00,2704000.00,53.39,48.66,28.83,2.00,84.91,54.81,45.97,-0.78,1.11,1.0831,11423235.00,53.25,1.6,57.19,31.10,59.91,61.16,2025-09-10 19:52:45
420,3542728.61,5315284.96,1920368.71,9524361.25,1975202.33,5628790.21,29.72,44.59,16.11,16.57,79.90,49.17,51.06,-0.23,1.27,0.5265,13639549.00,83.88,5.0,66.40,67.62,72.88,100.00,2025-09-10 19:52:45
421,-37275.46,4712826.77,1400348.27,9031742.63,1239157.10,6392237.26,-0.37,46.78,13.90,12.30,89.65,60.92,34.66,4.42,1.09,0.8557,8636001.00,61.18,0.0,96.44,56.17,75.80,100.00,2025-09-10 19:52:45
422,176500.00,1390000.00,908500.00,3908000.00,350500.00,2649000.00,3.53,27.80,18.17,7.01,78.16,59.24,43.60,-2.84,0.95,1.1569,13600445.00,37.65,1.5,93.31,80.78,45.50,90.46,2025-09-10 19:52:45
423,8516226.72,9302436.72,3574634.80,15908697.28,1771593.20,10562469.28,40.62,44.37,17.05,8.45,75.88,54.61,46.60,-1.21,1.10,0.9476,14382805.00,67.87,1.8,72.56,100.00,95.38,82.41,2025-09-10 19:52:45
424,10003657.83,14776112.93,2029218.31,9554159.15,2297437.69,5227503.15,54.08,79.88,10.97,12.42,51.65,54.71,46.78,-1.49,1.10,0.9101,23436311.00,62.16,3.6,71.98,79.22,67.81,83.64,2025-09-10 19:52:45
425,3165009.00,10203966.59,3104763.14,5877473.55,984949.68,1787760.73,22.59,72.83,22.16,7.03,41.95,50.43,43.17,6.40,1.40,0.5407,14039633.00,41.43,0.0,81.67,100.00,87.02,97.71,2025-09-10 19:52:45
426,3595809.00,2897859.40,1094822.91,8125638.80,624391.19,6406424.70,42.04,33.88,12.80,7.30,95.00,54.42,45.31,0.27,1.15,0.9051,4253668.00,52.27,0.0,100.00,96.16,40.69,55.34,2025-09-10 19:52:45
427,340909.08,4376270.60,1455126.31,4356665.60,1302643.01,1598896.28,3.13,40.18,13.36,11.96,40.00,54.46,40.14,5.40,1.27,0.7342,9138573.00,54.23,0.0,40.26,75.29,72.99,100.00,2025-09-10 19:52:45
428,2280401.98,6656214.16,2253642.16,10182692.94,1061085.00,6867965.78,19.60,57.21,19.37,9.12,87.52,42.24,50.51,7.25,1.63,0.5508,10345118.00,84.32,0.0,80.00,100.00,58.12,79.02,2025-09-10 19:52:45
429,7581292.18,12265968.84,1088953.20,10127264.76,2341249.38,6697062.18,34.81,56.32,5.00,10.75,46.50,53.01,46.62,0.37,1.18,0.9478,12015643.00,46.94,8.9,60.70,60.29,60.95,97.08,2025-09-10 19:52:45
430,2443888.09,6212803.65,2625731.89,8820003.69,1070214.50,5124057.30,21.10,53.64,22.67,9.24,76.15,47.17,40.30,12.53,1.63,1.1420,12097821.00,95.00,6.5,75.98,66.05,25.80,92.84,2025-09-10 19:52:45
431,1576383.90,6739082.70,2367067.50,11067909.30,1340507.70,7360334.10,9.49,40.57,14.25,8.07,66.63,47.82,47.84,4.34,1.41,0.9410,4714455.00,67.46,0.0,100.00,100.00,39.12,99.99,2025-09-10 19:52:45
432,5015425.43,6440745.38,2560399.64,15022243.66,2018741.09,10443102.93,27.13,34.84,13.85,10.92,81.26,55.08,42.33,2.59,1.19,0.1000,16474825.00,87.90,0.0,66.45,57.30,52.96,92.67,2025-09-10 19:52:45
433,603000.00,3415500.00,250000.00,4450500.00,311000.00,3889500.00,12.06,68.31,5.00,6.22,89.01,52.43,47.73,-0.16,1.19,0.9055,3997810.00,84.05,0.5,87.99,98.08,69.07,100.00,2025-09-10 19:52:45
434,3588735.36,4192198.30,1280623.12,10146722.00,496655.34,8369443.54,33.60,39.25,11.99,4.65,95.00,40.95,52.20,6.85,1.65,0.4976,11959490.00,54.27,5.0,72.54,82.61,97.10,100.00,2025-09-10 19:52:45
435,346458.80,3610465.37,3048505.89,15748127.20,1742240.18,10957381.13,2.09,21.78,18.39,10.51,95.00,50.70,50.34,-1.04,1.21,0.5003,17130727.00,16.88,4.2,92.07,39.67,65.70,82.92,2025-09-10 19:52:45
436,3349231.40,6387866.12,3058182.76,20634045.60,1507371.33,16068491.51,15.42,29.41,14.08,6.94,95.00,53.79,45.53,0.68,1.17,0.1000,18024191.00,68.15,5.5,100.00,48.05,34.08,96.73,2025-09-10 19:52:45
437,526500.00,2502000.00,1179500.00,2543000.00,465000.00,898500.00,10.53,50.04,23.59,9.30,50.86,52.98,41.79,5.23,1.31,0.1000,11077080.00,95.00,1.0,100.00,90.76,88.54,71.63,2025-09-10 19:52:45
438,1201145.57,2937116.38,294832.00,3333960.26,140929.70,2898198.56,20.37,49.81,5.00,2.39,56.54,54.78,46.12,-0.90,1.11,0.6579,5677820.00,67.30,0.0,72.21,100.00,65.74,77.15,2025-09-10 19:52:45
439,3500751.74,7210611.20,1297910.02,8217392.79,913944.97,6005537.80,38.84,80.00,14.40,10.14,91.17,43.46,44.06,12.48,1.73,0.4769,8667748.00,95.00,3.8,76.71,78.27,91.03,80.49,2025-09-10 19:52:45
440,1538428.77,3807992.00,3552856.54,17811882.58,2088683.61,12170342.43,8.08,20.00,18.66,10.97,93.55,46.29,40.95,12.76,1.66,0.1000,10694295.00,32.99,1.8,74.82,100.00,24.69,81.66,2025-09-10 19:52:45
441,678710.59,9087180.70,1747679.77,11511685.76,1002983.43,8761022.56,3.60,48.20,9.27,5.32,61.06,47.99,38.79,13.22,1.63,0.9021,18648069.00,11.40,0.0,96.28,96.63,65.17,100.00,2025-09-10 19:52:45
442,1138946.32,6363524.64,1477456.68,9200899.69,876835.87,6846607.14,9.69,54.14,12.57,7.46,78.28,48.16,51.48,0.36,1.31,0.6384,6896609.00,81.95,0.0,86.54,58.76,71.36,100.00,2025-09-10 19:52:45
443,74500.00,2112500.00,691000.00,2925000.00,1018000.00,1216000.00,1.49,42.25,13.82,20.36,58.50,63.61,36.36,0.03,0.91,0.6862,5079610.00,95.00,6.0,100.00,76.98,93.69,65.67,2025-09-10 19:52:45
444,1470000.00,1000000.00,937500.00,3323500.00,324000.00,2062000.00,29.40,20.00,18.75,6.48,66.47,47.56,42.56,9.88,1.56,0.3059,1000000.00,50.30,5.2,85.76,89.54,100.00,84.53,2025-09-10 19:52:45
445,2589509.26,3034062.66,1103087.46,2288563.20,532090.94,653384.80,45.26,53.03,19.28,9.30,40.00,36.48,47.73,15.79,1.98,0.1253,4092461.00,62.07,2.5,93.42,59.77,98.94,76.63,2025-09-10 19:52:45
446,2341743.04,6020770.83,1804636.87,6357583.23,1325326.91,3227619.45,23.50,60.42,18.11,13.30,63.80,55.97,43.67,0.36,1.11,1.5795,19613088.00,51.90,2.8,100.00,99.75,20.00,48.68,2025-09-10 19:52:45
447,3911303.33,8100579.79,5067474.75,18998110.44,491987.84,13438647.85,15.90,32.93,20.60,2.00,77.23,59.43,33.22,7.35,1.20,1.0711,15094579.00,56.96,0.0,51.57,61.91,85.30,79.24,2025-09-10 19:52:45
448,2182438.71,2829380.61,2714515.42,11549893.42,264057.92,8571320.08,16.53,21.43,20.56,2.00,87.48,38.36,40.30,21.34,2.07,0.4348,1775947.00,93.47,6.9,80.14,73.17,42.10,100.00,2025-09-10 19:52:45
449,1099000.00,2024000.00,808500.00,3682000.00,247000.00,2626500.00,21.98,40.48,16.17,4.94,73.64,45.64,38.72,15.64,1.75,0.1000,12761900.00,38.82,2.0,100.00,45.53,85.34,100.00,2025-09-10 19:52:45
450,5806415.30,18090927.14,2916079.59,14931450.86,1708457.54,10306913.73,24.81,77.30,12.46,7.30,63.80,51.32,52.67,-3.99,1.12,0.5619,10534906.00,85.42,2.5,82.50,29.93,82.90,81.34,2025-09-10 19:52:45
451,8352077.13,12976344.38,3088898.26,10666687.16,2220506.77,5357282.13,50.59,78.60,18.71,13.45,64.61,53.16,49.81,-2.97,1.10,0.1000,13819883.00,52.24,5.8,59.59,66.42,75.66,56.46,2025-09-10 19:52:45
452,1737002.12,3845029.10,2588844.92,4448512.40,640585.79,1219081.69,22.94,50.78,34.19,8.46,58.75,54.91,42.06,3.03,1.20,0.8241,6185942.00,10.00,0.0,75.80,34.59,79.57,92.72,2025-09-10 19:52:45
453,1083000.00,1157000.00,571000.00,4484500.00,477500.00,3436000.00,21.66,23.14,11.42,9.55,89.69,52.36,46.96,0.68,1.21,0.3688,7045980.00,44.28,2.2,68.97,47.60,100.00,80.19,2025-09-10 19:52:45
454,4961261.76,2175992.00,1503610.47,9296925.82,375358.62,7417956.73,45.60,20.00,13.82,3.45,85.45,63.41,35.59,1.00,0.94,0.8159,9318740.00,14.21,1.0,74.06,76.31,58.26,38.40,2025-09-10 19:52:45
455,1915500.00,2302000.00,836500.00,2285500.00,628500.00,820500.00,38.31,46.04,16.73,12.57,45.71,56.64,43.10,0.26,1.09,0.8044,1613580.00,49.56,4.9,79.66,88.88,55.64,66.87,2025-09-10 19:52:45
456,962000.00,1000000.00,733500.00,4348500.00,529500.00,3085500.00,19.24,20.00,14.67,10.59,86.97,47.54,51.41,1.05,1.34,0.5048,1000000.00,59.83,1.1,70.09,93.94,49.58,54.98,2025-09-10 19:52:45
457,1166000.00,1414500.00,496500.00,4067000.00,842000.00,2728500.00,23.32,28.29,9.93,16.84,81.34,41.10,46.36,12.54,1.79,0.1000,6067995.00,30.77,0.0,92.68,71.17,75.14,71.79,2025-09-10 19:52:45
458,870411.92,6094600.24,1455836.90,16179017.65,1479871.95,13243308.80,5.07,35.50,8.48,8.62,94.24,44.81,52.46,2.73,1.45,0.1501,10196791.00,10.00,7.9,54.00,100.00,82.26,100.00,2025-09-10 19:52:45
459,-345000.00,3229500.00,936500.00,4487000.00,455000.00,3095500.00,-6.90,64.59,18.73,9.10,89.74,53.93,46.24,-0.17,1.15,0.5526,10722340.00,71.84,6.4,95.73,15.00,54.52,60.72,2025-09-10 19:52:45
460,2138555.67,6416758.67,768526.39,10370739.60,218331.36,9383881.85,19.59,58.78,7.04,2.00,95.00,43.41,47.09,9.50,1.65,0.9234,2456021.00,88.98,3.6,31.16,100.00,57.74,100.00,2025-09-10 19:52:45
461,-996594.72,2288392.00,2407388.38,6948702.31,313509.70,4227804.23,-8.71,20.00,21.04,2.74,60.73,48.62,53.03,-1.65,1.24,0.6643,15540745.00,95.00,0.0,80.86,94.55,73.97,100.00,2025-09-10 19:52:45
462,2352060.65,4835947.70,1312482.22,8192895.62,1250038.13,5630375.27,20.34,41.82,11.35,10.81,70.85,57.61,40.06,2.33,1.12,0.1000,14426095.00,64.22,1.5,39.74,76.01,88.58,92.22,2025-09-10 19:52:45
463,3242269.72,4042819.15,1126468.33,8459643.60,552993.54,6780181.73,36.41,45.40,12.65,6.21,95.00,57.49,42.44,0.07,1.06,0.7747,1912496.00,55.15,4.1,78.25,91.20,67.16,71.58,2025-09-10 19:52:45
464,3923880.23,11031807.77,864290.80,7313628.75,1694009.97,4755327.98,22.70,63.82,5.00,9.80,42.31,60.25,37.70,2.05,1.05,0.1000,22054437.00,71.42,0.0,73.28,70.04,56.44,74.64,2025-09-10 19:52:45
465,-212114.69,7036904.77,1832140.62,12594309.60,949213.23,9812955.75,-1.60,53.08,13.82,7.16,95.00,49.34,40.49,10.17,1.52,0.8616,14810651.00,76.70,0.0,86.59,62.43,100.00,81.63,2025-09-10 19:52:45
466,4706068.24,5276675.41,1273779.64,13688808.40,822769.43,11592259.33,32.66,36.62,8.84,5.71,95.00,49.52,49.68,0.80,1.28,0.1000,2172199.00,45.54,5.3,85.21,81.32,48.57,74.27,2025-09-10 19:52:45
467,-254000.00,3965500.00,1483000.00,3905000.00,100000.00,2322000.00,-5.08,79.31,29.66,2.00,78.10,50.74,40.77,8.49,1.44,0.7689,1000000.00,35.88,5.4,97.39,100.00,68.83,88.24,2025-09-10 19:52:45
468,5904092.15,3300219.20,3201212.62,15676041.20,330021.92,12144806.66,35.78,20.00,19.40,2.00,95.00,55.29,46.46,-1.75,1.07,0.6649,16076147.00,70.92,0.2,85.51,60.55,74.51,94.48,2025-09-10 19:52:45
469,2117526.01,7325793.71,4001406.66,14544883.24,1600562.66,8942913.92,11.51,39.82,21.75,8.70,79.06,49.82,43.10,7.08,1.43,0.7755,17527799.00,95.00,1.6,88.66,68.10,96.12,75.73,2025-09-10 19:52:45
470,951458.26,7539892.65,2898543.06,11877585.34,1853227.21,7125815.07,5.17,40.97,15.75,10.07,64.54,51.06,48.81,0.13,1.23,0.9638,19407721.00,84.69,6.9,68.22,100.00,100.00,100.00,2025-09-10 19:52:45
