current_month,summary_year_month,total_sales_amount,weekday_sales_amount,weekend_sales_amount,lunch_sales_ratio,dinner_sales_ratio,transaction_count,weekday_transaction_count,weekend_transaction_count,mom_growth_rate,yoy_growth_rate,sales_cv,avg_transaction_value,weekday_avg_transaction_value,weekend_avg_transaction_value,cash_payment_ratio,card_payment_ratio,revisit_customer_sales_ratio,new_customer_ratio,operating_profit,cost_of_goods_sold,total_salary,operating_expenses,rent_expense,other_expenses,operating_profit_ratio,cogs_ratio,salary_ratio,rent_ratio,operating_expense_ratio,cash_payment_ratio_detail,card_payment_ratio_detail,other_payment_ratio,weighted_avg_cash_period,cashflow_cv,avg_account_balance,min_balance_maintenance_ratio,excessive_withdrawal_frequency,rent_payment_compliance_rate,utility_payment_compliance_rate,salary_payment_regularity,tax_payment_integrity,electricity_usage_kwh,gas_usage_m3,water_usage_ton,energy_eff_appliance_ratio,participate_energy_eff_support,participate_high_eff_equip_support,food_waste_kg_per_day,recycle_waste_kg_per_day,yellow_umbrella_member,yellow_umbrella_months,yellow_umbrella_amount,employment_insurance_employees,customer_review_avg_rating,customer_review_positive_ratio,hygiene_certified,origin_price_violation_count
87,Aug.22,11217369.01,9572965.1,2202584.85,20.44,36.13,3044,0,584,-2.16,4.64,0.4926,33318.11,33912.22,38352.27,53.18,45.17,74.24,28.4,-89097.21,3019154.87,2110137.75,10714221.6,700371.75,7903712.1,-0.79,26.77,18.71,6.21,95,50.27,43.88,5.85,1.39,0.5476,11874331,54.33,0,82.66,72.23,78.9,98.02,3296.34,50,24.42,9,0,0,11.33,3.62,1,104,880000,0,4.23,58.11,0,0
87,Jun.25,12412663.37,9308581.73,5039286.4,19.81,35.72,6907,710,1402,3.83,8.35,0.4537,32288.59,33108.95,38503.2,51.37,45.55,71.35,28.36,1585083.81,3063396.6,1117154.46,5394444.35,143316.8,4133973.09,22.12,42.75,15.59,2,75.28,35.89,49.89,14.22,1.96,0.5459,1000000,49.26,0,100,100,57.79,57.93,2921.08,639.07,7.96,61.72,0,0,5.7,1.94,0,0,0,0,3.91,69.27,0,0
87,Nov.18,22703384.52,19308854.89,6922240.99,19.78,36.78,9134,6109,2023,-1.26,-3.84,0.4304,34601.04,33953.15,38851.99,48.08,52.01,73.05,27.8,5965301.35,14269226.23,2137365.06,15454638.68,3298626.49,10018647.13,29.64,70.9,10.62,16.39,76.79,52.67,46.62,0.71,1.2,0.771,11110771,90.89,2.3,93.54,72.29,84.27,33.18,3984.18,756.41,22.73,77.18,0,0,7.87,2.48,1,80,456000,0,5,53.03,0,0
87,Feb.18,13864241.25,0,9645767.25,19.47,34.82,0,5016,2220,4.7,-1.58,0.452,32496.58,34349.52,39636.35,52.87,44.1,70.37,29.33,-57773.58,1392134.4,538756.01,6448366.54,742703.7,5166906.83,-0.83,20,7.74,10.67,92.64,55.45,45.42,-0.87,1.09,0.1,1000000,51.05,4.7,89.49,80.86,54.13,55.32,2760.95,737.06,15.93,35.74,0,0,14.69,7.13,1,174,543000,0,5,62.77,0,0
87,Jun.20,0,2739232.47,8187409.66,18.44,33.31,5009,8761,1735,-0.72,-6.33,0.3807,33161.16,32095.69,39330.87,53.68,49.37,71.73,28.57,5490909.36,5058355.32,2127095.64,14121180,1752512.76,10241571.6,36.94,34.03,14.31,11.79,95,52.71,48.62,-1.33,1.15,0.173,13927745,74.49,0.4,65.35,19.31,61.82,76.59,3297.35,1401.89,13.83,34.12,0,0,8.21,3.23,0,0,0,0,4.38,74.44,0,0
86,May.19,21464883.56,5572375.17,3721036,21.95,35.58,6684,420,1716,3.57,1,0.4384,35203.05,34037.46,38452.5,53.6,42.08,73.03,26.5,569556.92,6565497.6,1695539.76,6573704.47,1046376.18,3831788.53,6.94,80,20.66,12.75,80.1,48.92,50.39,0.69,1.29,0.3668,14114589,39.56,6.2,72.2,65.59,51.7,91.33,2830.44,967.72,22.09,22.68,0,0,11.61,4.08,0,0,0,0,4.45,94.16,0,0
86,Jun.23,9471839.24,14161046.93,1074179.05,22,32.81,5603,0,81,3.44,3.3,0.4885,34471.75,34424.61,39049.17,53.08,44.63,74.68,29.51,5949686.35,9957076.07,1522411.98,8278857.84,1823461.35,4932984.51,45.06,75.41,11.53,13.81,62.7,59.39,40.05,0.56,1.03,0.7142,8234430,95,0,65.89,82.29,66.92,83.63,2596.52,763,7.48,36.99,0,0,11.11,4.24,1,136,390000,0,3.93,98,0,0
86,Jun.19,36829528.67,15462372.75,6254119.41,19.62,34.91,7997,6338,918,-0.15,-2.91,0.425,38507.84,34049.5,37594.01,50.23,45.76,73.67,29.19,6055557.17,7879865.4,955135.2,18147568.8,1386856.31,15805577.29,31.7,41.25,5,7.26,95,46.82,43.5,9.68,1.57,0.3301,28908423,72.25,3.3,93.36,100,56.41,100,2734.11,828.31,13.83,69.27,0,1,11.99,4.58,0,0,0,0,3.86,66.94,0,0
86,Nov.21,18971084.63,6361031.48,514015.97,19.47,34.66,609,10810,2207,-0.47,-12.22,0.4931,30778.06,33371.6,38659.29,50.39,42.61,72.52,31.88,3180574.79,10467460.18,4727589.06,12909300.89,536277.67,7645434.16,20.58,67.73,30.59,3.47,83.53,55.93,43.53,0.54,1.12,0.1416,10705691,38.61,0,41.87,57.53,83.21,75.29,3062.46,1028.17,23.86,24.92,0,0,10.88,3.02,0,0,0,0,4.09,57.38,0,0
86,Mar.19,9126820.37,8429813.98,5455263.82,21.72,33.59,998,5915,1362,0.82,-1.03,0.3439,40313.57,33766.96,38345.78,49.83,46.86,73.45,27.51,1184801.68,4943827.04,2557255.18,9482406,416227.72,6508923.1,11.87,49.53,25.62,4.17,95,55.05,44.98,-0.03,1.12,0.9747,10015380,42.12,3.7,47.34,100,72.96,100,2320.29,664.01,10.47,5,0,0,12.09,3.75,0,0,0,0,4.9,81.54,0,0
86,Sep.24,18859714.07,1475396.07,4918282.9,20.28,35,5402,2101,1177,-6.3,-2.6,0.3589,37199.57,33382.29,39221.69,51.36,47.81,73.58,31.97,2671560.88,4669334.61,776342.26,9742736.4,1059394.39,7906999.75,26.05,45.53,7.57,10.33,95,50.83,35.34,13.83,1.58,0.4402,7586504,67.37,0,100,65.47,100,84.81,2564.35,990.33,10.95,59.49,0,0,1.08,0.35,0,0,0,0,3.15,53.51,0,0
86,Jun.25,11721634.32,4252665.93,6098879.38,18.55,34.45,6927,0,174,-2.48,4.26,0.4375,34710.14,33874.61,39030.47,51.21,39.34,71.49,25.49,-220057.24,3733004.35,1330763.95,5143454.76,546771.74,3265919.07,-3.59,60.9,21.71,8.92,83.91,53.97,47.49,-1.46,1.11,0.3772,9703521,80.56,3.8,100,100,100,100,1329.37,1087.31,19.79,33.65,0,0,4.51,1.12,0,0,0,0,3.58,43.94,0,0
86,Nov.23,6029538.59,11634331.9,4015978.28,20.35,36.46,3832,3745,1915,1.9,6.15,0.3946,35960.48,33464.98,39692.47,49.07,42.31,72.46,30.12,1761399.22,5772909.59,2769367.56,8213075.38,1931090.86,3512616.96,15.57,51.03,24.48,17.07,72.6,50.7,48.99,0.31,1.24,0.7319,8974842,38.91,0,95.94,57.73,80.83,82.24,2913.85,50,21,58.64,0,0,8.33,4.53,1,174,241000,0,4.67,98,0,0
86,Oct.23,4041039.47,20726860.33,3196238.67,22.36,33.63,3344,7540,1696,-2.51,4.18,0.4148,33765.57,33484.48,38905.48,51.12,43.57,68.89,27.72,4066324.66,8460822.09,1791747.88,10622235.85,377210.08,8453277.89,21.56,44.86,9.5,2,56.32,51.12,44.85,4.03,1.32,1.061,14264063,53.01,3,80.24,15,79.12,76.58,4667.82,1129.33,14.44,27.01,0,0,6.62,3.19,0,0,0,0,4.72,61.65,0,0
86,Oct.21,7416384.45,16603441.72,0,21.74,36.46,491,5558,1394,3,0.73,0.4552,40100.64,34257.02,38696.36,56.01,45.42,72.85,25.57,-1638593.03,2141707.32,663341.77,5124074.81,580023.48,3880709.56,-15.34,20.05,6.21,5.43,47.97,54.56,39.52,5.92,1.28,0.627,12539984,88.81,6.8,97.82,100,20,99.55,1842.91,515.71,2,20.36,0,0,9.83,1.56,0,0,0,0,3.75,63.29,0,0
86,Apr.19,7342390.33,20407956.41,8037911.35,22.47,36.93,5100,5370,1399,3.26,2.73,0.4173,35906.05,33505.87,39039.49,52.27,44.61,72.43,26.12,3493822.18,11649519.5,3749656.79,24549786,1142211.1,19657918.11,13.52,45.08,14.51,4.42,95,51.17,50.48,-1.65,1.18,1.2793,16998015,33.21,0.1,99.86,98.69,72.57,95.28,1257.79,779.3,22.95,58.95,0,0,1,0.62,0,0,0,0,3.23,92.73,0,0
86,Oct.24,4393508.88,8175438.97,4315105.02,21.48,32.38,494,1554,1288,2.45,-4.08,0.4442,32675.44,32685.85,38180.55,57.76,46.6,74.34,27.1,2865724.72,3607367.55,1963357.59,7816663.35,859297.22,4994008.54,27.28,34.34,18.69,8.18,74.41,57.33,46.7,-4.03,0.97,0.3865,7341157,75.04,3.7,86.61,82.32,98.35,77.55,2387.07,1168.8,27.82,24.92,0,0,5.6,1.62,1,185,863000,0,4.7,87.2,0,3
86,Sep.24,7275817.83,7083463.83,7965809.53,19.82,36.19,794,1783,0,3.21,-6.89,0.51,35562.06,34019.34,37210.9,52.65,48.45,73.01,30.45,3311270.6,4726156.01,2772736.69,10419698.8,1303010.76,6343951.35,30.19,43.09,25.28,11.88,95,39.78,37.56,22.66,2.07,0.6976,10188658,70.71,0,43.78,84.17,78.97,92.6,3171.74,834.25,18.72,18.51,0,0,10.39,3.94,1,116,570000,0,3.9,80.54,0,0
86,Oct.23,21477204.21,0,9361947.24,21.92,37.28,10348,12170,2155,0.79,-2.99,0.4953,36449.52,33522.5,38954.1,51.62,40.12,70.85,23.49,13051611.24,8530380.77,4325662.16,23571127.55,892923.72,18352541.67,50.72,33.15,16.81,3.47,91.6,60.51,40.23,-0.74,0.97,0.4516,22949874,95,5.8,75.6,42.95,100,64.53,3009.46,633.21,8.81,14.1,0,0,6.13,2.25,1,69,240000,0,5,64.95,0,0
86,Jul.22,19416748.96,22616130.22,3779986.02,21.17,35.18,8824,5667,429,-2.67,5.59,0.4498,40086.8,33389.84,38919.82,53.94,45.27,75.52,29.83,1470500,1340500,1227500,3784500,411000,2146000,29.41,26.81,24.55,8.22,75.69,43.42,44.23,12.35,1.72,0.554,8165375,71.45,4,91.54,52.28,75.61,86.41,2120.11,1091.37,20.51,49.56,0,0,14.13,5.33,0,0,0,0,4.54,72.33,0,0
86,Aug.19,25039514.01,4216170.62,5975228.14,22.05,36.12,4321,6981,1145,3.43,5.78,0.4444,33490.36,33119.03,38231.58,54.08,41.52,70.31,23.58,5455715,6145540.63,4480918.66,14264257.72,1727512.06,8055827,27.76,31.27,22.8,8.79,72.58,50.09,36.65,13.26,1.58,0.7121,11591729,50.16,3,82.04,100,100,80.3,3585.35,346.07,16.51,5,0,0,11.86,4.75,0,0,0,0,2.92,80.35,0,0
86,Jul.24,13397904.74,0,4992422.53,19.98,32.69,236,6923,690,0.8,-10.59,0.4518,35196.31,33146.2,39131.57,54.51,44.99,75.74,26.82,2010781.42,7719738.54,2166151.77,15027564.98,2446179.73,10415233.48,11.13,42.73,11.99,13.54,83.18,50.85,49.13,0.02,1.23,0.9533,10614535,95,8.2,100,74.74,55.27,83.14,3271.13,1133.83,7.42,14.14,1,0,6.51,2.14,0,0,0,0,4.59,42.32,0,0
85,Mar.22,20806905.3,0,6718273.42,18.97,32.05,5371,1433,216,3.79,-0.8,0.4174,37144.86,33262.33,37962.12,53,36.34,73.46,28.22,1854000,2979000,275500,3448000,715500,2457000,37.08,59.58,5.51,14.31,68.96,41.35,52.52,6.13,1.62,0.8649,1000000,72.56,1.4,54.63,92.91,98.86,63.23,2842.63,1322.99,6.02,49.78,0,0,6.7,2.27,0,0,0,0,4.47,39.85,0,0
85,Mar.19,10034254.84,22945604.58,461434.52,20.79,33.56,8145,2409,1502,2.68,-7.99,0.5024,38974.97,33758.2,39576.12,53.88,44.21,74.72,27.02,3049658.64,2112282.82,1870054.7,6374424,620667.6,3883701.7,45.45,31.48,27.87,9.25,95,50.87,36.84,12.29,1.54,0.7707,7366765,60.72,1.2,42.18,60.4,55.05,88.11,2387.2,50,16.8,74.48,0,0,11.3,3.81,0,0,0,0,3.9,75.3,0,0
85,Aug.22,11724455.73,1195906.06,8623752.34,20.47,37.01,0,105,213,2.88,2.16,0.475,37212.94,33280.64,38450.23,54.26,47.2,72.09,27.42,-1426307.99,9651456.88,795930.8,11759081.64,1744680.31,9218470.53,-8.96,60.63,5,10.96,73.87,48.82,36.06,15.12,1.66,0.5237,12070737,66.81,0.4,41.68,50.42,100,55.08,2998.09,1161.2,16.74,58.1,1,0,12.62,3.12,0,0,0,3,4.31,86.05,0,0
85,Jul.22,14997010.7,28249953.3,4938188.15,20.71,35.6,8526,620,683,-1.02,-6.49,0.4784,42579.03,32872.71,38712.49,51.6,44.27,72.01,25.53,-594083.63,5196546.78,1404810.41,8952657.4,696146.62,6851700.37,-6.17,53.97,14.59,7.23,92.98,53.45,36.96,9.59,1.4,0.5259,11151228,10.65,1.5,35.72,87.2,90.78,64.97,2044.92,622.51,19.43,79.68,0,0,3.77,0.72,1,137,608000,0,5,68.5,0,0
85,Sep.20,15111731.56,23381262.95,5752358.34,19.56,34.77,5041,10275,858,2.92,2.25,0.4258,35970.15,33763.96,38475.74,55.55,47.37,76.06,28.27,2900280.54,5950438.14,2362955.34,13793472.76,2562259.94,8868257.48,18.19,37.32,14.82,16.07,86.51,48.03,52.39,-0.42,1.29,0.1,6677631,82.65,6.7,100,73.05,86.37,93.75,4557.74,682.58,9.06,81.71,0,0,7.67,2.98,0,0,0,0,4.61,98,0,0
85,Nov.23,10413886.07,13871255.11,6718501.18,20.7,36.29,0,2575,994,6,0.39,0.4226,33323.44,33503.89,38824.89,51.04,42.29,72.3,28.88,4035973.37,13923899.88,1041272.8,19415572.63,3392466.78,14981833.05,19.38,66.86,5,16.29,93.23,52.77,48.53,-1.3,1.15,0.8721,13631247,10,0,89.72,62.93,38.24,93.72,2600.42,695.24,19.67,25.56,0,0,12.99,4.94,0,0,0,0,5,70.22,0,0
85,Oct.21,15164104.41,16845885.75,0,19.82,35.55,6244,3688,1021,-2.89,9.54,0.4054,33707.69,32722.81,38696.87,53.63,42.59,71.54,27.97,2173267.45,14524761.6,3068355.89,11305711.31,771627.96,7465727.46,11.97,80,16.9,4.25,62.27,49.21,45.5,5.29,1.4,0.6712,14678234,59.83,0.9,93.34,100,47.44,57.05,2011.52,856.92,9.54,35.17,0,0,6.96,1.6,0,0,0,0,4.52,75.96,0,0
85,Oct.23,29453932.33,17272476.38,8485290.86,21.42,36.84,7773,1732,0,-4.77,4.26,0.4837,38426.36,33888.41,38825.34,54.76,45.28,75.54,25.02,239427.72,4154165.12,3421742.54,8816407.17,823857.57,4570807.06,2.54,44.07,36.3,8.74,93.53,50.31,49.53,0.16,1.25,0.6046,6242526,80.81,2.2,61.56,100,100,82.53,3276.6,857.79,9.42,46.24,0,0,2.66,0.6,0,0,0,0,5,98,0,0
85,Feb.22,14430658.01,2803961,1623576.12,18.68,34.92,0,6601,590,2.39,3.55,0.4403,34345.49,33202.28,39457.71,52.16,45.49,71.79,26.2,2158241.89,7211237.21,657599.6,11156834.81,1173157.69,9326077.52,16.41,54.83,5,8.92,84.83,41.56,37.5,20.94,1.98,1.0248,7598309,72.9,0,68.77,58.23,40.72,60.4,3514.95,1291.68,11.64,38,0,0,1.55,0.79,0,0,0,0,4.59,61.48,0,0
85,Nov.23,19858364.28,16228070.14,7729366.14,20.6,35.63,9086,8451,1667,3.68,-7.42,0.3761,42216.59,33328.52,39711.35,49.56,46.1,74.54,28.45,1648500,3456500,921500,2976500,100000,1955000,32.97,69.13,18.43,2,59.53,50.08,37.77,12.15,1.55,0.3512,1000000,95,1.7,92.39,82.78,100,70.59,1843.83,844.35,22.39,63.45,0,0,11.95,6.62,0,0,0,0,4.16,75.88,0,0
85,Feb.22,14916369.17,27241096.41,0,22.47,36.24,0,3912,204,-4.88,3.44,0.4156,30535.68,33615.54,39146.77,51.73,44.08,73.7,23.52,7423086.6,9496544.07,2239442.91,21964499.64,574146.36,19150910.37,27.28,34.9,8.23,2.11,80.72,49,53.75,-2.75,1.21,0.2175,22954831,77.86,0,45.38,81.5,67.43,75.39,3324.5,787.37,4.09,52.21,0,0,6.31,2.67,0,0,0,0,3.34,72.85,0,0
85,May.22,6782533.83,28526065.27,12108698.8,21.21,35.42,8463,6096,697,-2.35,3.1,0.4277,31447.01,32380.07,38933.98,57.91,41.51,69.73,25.62,7183682.38,9477424.64,1855253.99,12918761.61,2133107.94,8930399.68,49.64,65.49,12.82,14.74,89.27,48.83,39.05,12.12,1.58,0.7394,8760300,36.54,0,100,81.32,91.68,79.22,2424.43,1188.13,13.01,90,0,0,2.31,0.98,0,0,0,0,5,73.84,0,0
85,Aug.23,0,1258042.01,4828899.93,19.34,35.38,5067,2572,2668,0.23,-5.82,0.481,35019.8,33216.04,39257.91,49.55,42.24,72.63,25.96,2784741.71,13602392.2,3616868.67,21923661.81,1482998.54,16823794.6,10.14,49.53,13.17,5.4,79.83,60.65,37.1,2.25,1.04,0.3025,15917312,61.26,0.4,53.76,100,90.13,79.92,2220.83,1396.94,21.64,5,0,0,7.76,3.44,0,0,0,0,5,74.5,0,0
85,Sep.22,0,11510559.77,3618982.48,20.84,36.45,7973,6337,2289,-3.74,-0.37,0.5236,39770.63,32895.49,37757.03,52.09,43.47,75.07,28.21,4598130.71,10384812.17,6613064.4,16855810.73,1902881.77,8339864.56,22.98,51.9,33.05,9.51,84.24,44.42,53.31,2.27,1.45,0.4092,22172654,56.04,2.8,54.98,62.53,100,66.74,2465.42,440.44,16.25,5,0,0,2.35,1.01,0,0,0,0,4.02,53.7,0,0
85,Nov.20,7374079.41,30955696.44,7378804.54,21.63,39,4868,3426,0,-1.27,-8.86,0.4077,36887.16,33290.01,38375.32,53.67,45.53,69.44,28.65,5074804.27,9980374.18,2787913.54,21154296,872893.06,17493489.4,22.79,44.82,12.52,3.92,95,48.16,44.8,7.04,1.47,0.4828,17465990,40.86,0,39.82,71.34,32.67,90.88,2427.62,130.92,7.72,6.81,0,0,6.61,1.9,0,0,0,0,3.81,82.93,0,0
85,Apr.21,5708952.6,14751891.5,9397704.47,20.12,37.54,4258,2998,2489,-1.62,-0.63,0.4775,27525.85,33891.13,38891.12,53.04,44.87,73.01,28.1,1770227.3,8923008.03,4543531.32,10182322.42,2185832.3,3452958.8,11.33,57.11,29.08,13.99,65.17,50.98,44.41,4.61,1.34,0.5598,15100751,86.07,5.8,72.84,80.15,20,81.22,3533.77,737.1,5.89,53.58,0,0,9.51,4.24,1,188,158000,0,3.62,89.84,0,0
85,Feb.21,20094616.31,18639902.18,6927659.54,21.66,36.95,5468,4066,0,-4.26,5.85,0.4699,41491.06,33189.86,37528.21,51.7,44.67,71.95,24.83,4777629.33,9858467.26,3226407.47,8900261.09,1891284.54,3782569.08,28.52,58.85,19.26,11.29,53.13,42.01,52.24,5.75,1.59,1.0511,2736002,95,4.2,61.72,100,46.08,100,2051.27,1050.58,14.87,19.75,0,0,6.48,2.72,0,0,0,0,4.21,98,0,0
85,Sep.23,6649011.82,11424385.77,10678247.55,18.5,35.34,4950,5008,851,-1.41,-0.13,0.4221,41192.55,34241.6,39513.51,48.6,45.87,73.01,25.26,5440514.55,4518087.74,4990895.89,11357702.17,1404253.1,4962553.18,42.23,35.07,38.74,10.9,88.16,46.26,44.97,8.77,1.56,0.6335,1000000,35.61,1.6,78.41,80.47,76.75,95.7,3859.83,383.15,4.87,39.6,1,0,5.09,1.72,0,0,0,0,3.65,83.68,0,0
85,Nov.19,7887977.47,17177965.86,2094728.04,19.82,34.87,6568,679,1038,-2.41,-0.43,0.4167,35425.74,34482.58,39057.07,55.02,43.62,69.34,28.63,2282616.27,3260880.38,1488255.59,8088345.6,641107.81,5958982.2,26.81,38.3,17.48,7.53,95,51.16,44.4,4.44,1.33,0.5833,1000000,95,1.3,76.22,75.88,78.69,64.35,2138.2,730.5,6.69,58.05,0,0,6.8,3.06,1,164,277000,0,4.85,57.29,0,0
85,Jul.25,26549557.79,15638681.32,0,20.75,37.52,0,1513,1315,-1.46,-2.7,0.4603,38355.85,33659.15,39066.88,50.72,45.12,68.7,26.69,1611500,2835500,250000,3271000,193500,2827500,32.23,56.71,5,3.87,65.42,47.43,52.51,0.06,1.32,0.368,1000000,60.18,2,60.84,79.99,75.31,72.79,2945.98,1136.79,16.06,82.42,0,0,10.1,5.31,0,0,0,0,2.84,46.73,0,0
85,Nov.20,13496864.65,17867048.68,8414384.94,20.52,36.47,3764,10183,2340,-3.49,6.44,0.4226,37144.77,32994.8,38961.77,49.52,43.92,72.47,29.06,10681600.98,18930617.6,4619070.69,21772576.57,1852834.2,15300671.68,45.14,80,19.52,7.83,92.01,38.07,27.29,34.64,2.41,1.0815,10553784,51.72,2,24.34,81.07,28.23,67.21,4522.87,942.24,17.02,57.01,0,0,7.28,2.64,0,0,0,0,4.92,64.69,0,0
85,Jul.21,20052196.62,0,481340.99,20.46,33.76,5507,9062,2010,-0.51,-4.15,0.409,30596.36,33315.73,37887.8,53.85,44.34,74.88,29.19,596295.99,4680500.64,2047917.27,4434158.51,841580.87,1544660.37,5.64,44.27,19.37,7.96,41.94,40.63,58.4,0.97,1.51,0.5386,4817573,83.85,2.5,89.62,46.98,80.47,50.25,2586.89,1138.7,5.48,20.41,0,0,10.22,4.07,1,132,898000,0,4.6,98,0,0
85,Oct.22,20822972.39,14003289.65,3447258.14,17.98,36.43,4958,0,1640,1.4,3.01,0.4126,30234.06,34090.84,38274.36,52.65,47.68,73.44,28.27,4004942.54,4802703.11,4016470.87,21903830.8,2467063.05,15420296.88,17.37,20.83,17.42,10.7,95,39.37,40.06,20.57,2.03,0.8983,18615208,57.94,0,100,100,62.31,81.92,3090.46,659.23,28.83,71.16,0,0,8.22,2.47,1,102,831000,0,3.94,64.33,0,0
85,Nov.23,17557137.27,5038332.28,6990712.14,18.4,35.47,1812,4193,1983,1.96,0.84,0.4767,37661.19,33833.27,38061.76,51.7,49.58,72.77,29.33,1096034.35,11409195.68,4097080.79,24791253.2,1753654.96,18940517.45,4.2,43.72,15.7,6.72,95,42.87,48.87,8.26,1.63,0.3931,13987952,91.3,0.4,59.06,100,72.78,56.96,4491.23,500.95,16.68,26.66,0,1,9.15,3.78,0,0,0,0,4.86,98,0,0
85,Mar.19,18285518.9,31109555.07,3155547.01,21.26,33.94,2684,9,1312,4.27,3.21,0.4023,34129.03,33892.29,39036.22,53.93,44.63,71.27,25.72,1046000,2230000,333000,2000000,584500,1082500,20.92,44.6,6.66,11.69,40,45.09,50.54,4.37,1.48,0.2896,1000000,91,0.7,48.18,100,76.82,67.33,2270.14,1009.2,10.19,21.58,0,0,8.82,4.21,0,0,0,0,4.54,44.34,0,0
85,Aug.22,4629057.46,19875069.75,4232036.32,18.75,39,6153,3320,922,1.91,5.3,0.4882,28295.98,33831.52,37902.52,56.18,44.94,72.46,28,10259860.16,10493038.8,3621264.28,13818166.21,1116925.69,9079976.24,44,45,15.53,4.79,59.26,57.63,44.11,-1.74,1.02,1.3198,21863478,95,2.6,91.78,100,61.41,66.86,606.28,1009.58,8.96,14.53,0,0,12.03,3.16,1,87,785000,0,3.01,92.6,0,1
85,Feb.23,19165533.08,24046025.99,2325341.05,20.65,38.45,4286,6620,183,0.04,-1.69,0.442,36278.93,32753.96,38273.03,48.46,45.65,74.19,25.73,1923429.61,9997107.21,2096138.32,7271945.6,563575.78,4612231.5,10.58,54.99,11.53,3.1,40,51.47,50.27,-1.74,1.17,0.77,15117233,82.88,3,71.55,90.97,64.5,59.16,1397.23,1001.02,15.97,5,0,0,3.49,1.03,0,0,0,0,4.3,80.8,0,0
85,Aug.24,13165314.92,16643339.07,4234885.84,20,33.17,0,2966,764,3.42,-0.58,0.4084,35265.45,32852.62,39081.73,51.97,45.17,70.69,26.14,1388811.38,3570418.36,907268.47,5217503.25,315982.97,3994251.81,14.68,37.74,9.59,3.34,55.15,48.31,55.05,-3.36,1.21,0.9749,9946296,77.31,1,69.54,91.23,51.58,93.65,2908.76,592.85,11.19,10.02,0,0,3.91,1.4,0,0,0,0,4.96,74.07,0,0
85,Aug.23,23622552.58,16191924.45,9157007.48,19.62,36.31,6752,156,1595,6.31,1.24,0.4707,33413.11,33749.44,38438.92,53.93,44.29,70.57,26.98,1694133.16,8549705.46,745657.2,14167486.8,1270599.87,12151229.73,11.36,57.33,5,8.52,95,56.51,47.61,-4.12,0.98,0.8284,2731023,47.06,1.5,51.61,81.63,68.54,88.85,4165.66,729.25,12.73,5,0,0,16.42,5.97,1,201,217000,0,4.3,98,0,0
84,Mar.24,29237004.76,14529519.07,5182055.74,18.25,32.15,8009,1508,1466,-2.08,1.74,0.3933,35090.08,34088.46,39040.42,52.61,47.74,72.54,27.63,4341617.3,9261989.56,4452402.07,12917887.27,1583458.31,6882026.89,22.73,48.49,23.31,8.29,67.63,39.65,40.91,19.44,1.99,0.5824,10272538,75.7,4.6,64.06,15,68.93,87.55,1952.28,579.47,8.68,25.71,0,0,7.15,2.52,0,0,0,0,3.96,33.07,1,0
84,Oct.22,11580326.45,37006540.21,4957034.94,17.32,36.17,3758,2935,1289,-1.09,3.8,0.5055,35549.53,33908.1,38347.81,51.34,41.91,74.23,24.72,1348258.15,7833017.6,926254.33,8168858.23,889047.5,6353556.4,13.77,80,9.46,9.08,83.43,56.04,47.88,-3.92,1,0.8646,9969314,40.74,7.3,33.79,82.2,100,89.78,3637.47,616.44,16.12,21.41,0,0,3.29,0.73,0,0,0,0,3.65,76.87,0,0
84,Feb.21,19982257.87,4726991.78,4218650.84,19.89,34.14,5183,1029,1357,-1.09,-0.28,0.3899,37436.22,32863.2,39499.33,52.08,44.46,72.55,24.33,9919864.35,3965566.4,1796401.58,16423393.25,1116306.94,13510684.73,50.03,20,9.06,5.63,82.83,52.3,45.25,2.45,1.25,0.5281,21517304,81.85,5,57.14,72.05,84.99,72.66,1426.71,1163.92,11.16,25.59,0,0,12.18,5.28,1,177,504000,0,5,89.44,0,0
84,Jul.18,14141598.59,3504682.24,4396836.3,22.57,34.45,3105,0,1522,-2.25,-2.38,0.444,36366.61,31961.45,39747.05,55.83,46.86,73.7,26.47,786008.15,6358003.2,590499.55,6520132.28,537251.27,5392381.46,9.89,80,7.43,6.76,82.04,46.04,45.25,8.71,1.57,0.4594,1471103,34.91,2.3,100,100,46.78,90.31,2852.27,419.24,34.49,26.84,0,0,8.18,2.3,0,0,0,0,4.72,64.05,0,0
84,Apr.19,10477721.66,3657687.61,5524380.96,20.03,33.86,9122,10570,557,1.06,-12.86,0.4313,37199.02,34062.16,38128.57,54.23,42.76,72.31,27.11,-3293521.1,5122116.8,1982259.2,22432310.53,1014179.13,19435872.2,-12.86,20,7.74,3.96,87.59,49.14,51.46,-0.6,1.26,0.872,17952173,10,1.8,96.66,53.51,100,72.42,2913.87,620.08,28.2,17.25,0,0,12.45,6.24,1,71,832000,0,3.45,98,0,0
84,Nov.25,17685361.38,4990399.86,9345444.25,20.78,36.68,0,4275,839,-0.9,-7.67,0.5134,38420.03,33007.53,38288.56,49.91,45.2,74.53,26.15,600900.9,3566768.82,1651206.55,6757339.11,203350.56,4902782,5.91,35.08,16.24,2,66.46,34.69,53.17,12.14,1.94,0.2632,12844751,95,0.7,100,96.8,84.37,100,3277.17,677.37,14.15,5,0,0,8.85,4.09,0,0,0,0,3.32,98,0,0
